player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Mike Wagner,Center,83.0,211.0,Loyola (MD),1990,3,100.0,21.1,3.8,3.8,0.3,0.2,0.6,1.2,42.5,,53.4,42.5,,
Mike Wagner,Forward,78.0,198.0,Saint Francis (PA),1982,3,77.0,19.7,5.9,4.5,,0.5,0.1,1.0,46.3,,,,,
Milt Wagner,Guard,77.0,185.0,Louisville,1982,1,144.0,5.2,12.7,2.5,3.0,0.4,2.6,2.3,50.0,,81.4,,,
Moritz Wagner,Forward,82.0,210.0,Michigan,2017,2,68.0,17.1,8.0,3.0,0.4,0.7,0.3,1.0,56.8,37.3,70.2,63.3,22.0,5.0
Paul Wagner,Forward,78.0,198.0,Davidson,1974,3,77.0,,5.7,3.1,,,,,48.0,,72.5,,,
Phil Wagner,Guard,74.0,188.0,Georgia Tech,1968,3,67.0,,17.7,4.9,4.0,,,,50.6,,79.9,,,
Ricky Wagner,Forward,77.0,196.0,South Florida,1978,2,51.0,,7.1,5.7,,,,,45.8,,53.2,,,
Rob Wagner,Guard,72.0,183.0,North Carolina-Wilmington,1987,2,58.0,18.0,2.3,1.5,1.4,0.4,0.0,1.0,35.8,,76.2,,,
Rob Wagner,Guard,74.0,188.0,Nebraska,1968,2,35.0,,2.0,0.3,,,,,42.6,,52.5,,,
Rodney Wagner,School: Centenary (LA),,,,1985,1,28.0,28.7,10.5,2.0,3.9,1.8,0.4,4.7,44.4,,71.4,,,
Ron Wagner,Forward,78.0,198.0,Virginia Tech,1970,3,56.0,,6.7,4.1,,,,,42.5,,57.9,,,
Ron Wagner,5-9 (175cm) ,,,,1955,2,40.0,,2.1,0.8,,,,,37.2,,50.9,,,
Steve Wagner,Guard,73.0,185.0,Virginia Military Institute,1980,4,86.0,,1.9,0.5,1.1,,,0.8,43.6,,71.9,,,
Tim Wagner,Guard,77.0,196.0,William & Mary,1980,3,95.0,,4.2,2.2,1.1,0.7,0.1,1.3,48.7,,72.5,,,
Tim Wagner,Guard,,,,1964,1,6.0,,1.7,1.3,,,,,25.0,,40.0,,,
Wes Wagner,Guard,,,,1998,1,19.0,4.5,0.7,0.5,0.5,0.1,0.1,0.4,23.5,28.6,75.0,29.4,,0.0
_ Wagner,School: Army,,,,1948,1,,,,,,,,,,,,,,
Bill Wagnon,School: Idaho State,,,,1968,1,4.0,,,,0.2,,,,,,,,,
Dave Wagnon,School: Idaho State,,,,1966,2,49.0,,24.1,5.0,,,,,45.9,,76.6,,,
Josh Wagoner,Center,78.0,198.0,Centenary (LA),1995,2,55.0,,6.1,3.7,0.6,0.6,0.7,,51.3,,63.2,51.3,,
Ken Wagoner,Guard,75.0,190.0,Pitt,1974,3,75.0,,1.3,1.3,2.2,,,,47.0,,57.1,,,
Mickie Wagoner,Center,78.0,198.0,Charleston Southern,1986,3,85.0,28.7,3.5,4.4,1.3,0.7,0.3,1.9,56.7,,63.3,,,
Tim Wagoner,Guard,74.0,188.0,Gonzaga,1981,3,101.0,26.6,8.0,2.1,,1.3,0.1,1.8,41.6,,79.3,,,
