player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Curtis Jackson,Guard,73.0,185.0,Arkansas-Little Rock,2009,1,25.0,,2.1,0.6,0.2,0.0,0.0,0.4,36.2,35.3,66.7,48.9,,0.2
Curtis Jackson,Center,82.0,208.0,DePaul,1990,3,35.0,4.2,1.5,0.7,,0.1,0.1,0.5,52.6,,55.0,52.6,,
Curtis Jackson,Guard,74.0,188.0,Evansville,1987,3,93.0,22.0,8.6,3.4,2.1,0.9,0.1,2.3,45.1,,71.3,,,
Curtis Jackson,Forward,79.0,201.0,Georgia,1978,3,79.0,,10.6,4.0,1.0,,,,45.2,,67.5,,,
D'Angalo Jackson,Guard,72.0,183.0,Green Bay,2008,1,8.0,,3.4,1.1,1.1,0.4,0.0,0.1,33.3,36.4,33.3,40.0,,-0.1
D'Angelo Jackson,Guard,73.0,170.0,Mississippi Valley State,2011,2,55.0,23.1,9.8,2.3,2.3,0.9,0.1,2.4,39.0,39.3,79.2,49.0,14.4,2.9
D'Jamel Jackson,Guard,78.0,198.0,Mississippi Valley State,2002,3,112.0,,11.4,3.8,1.1,0.7,0.1,,39.9,34.9,75.7,47.4,,5.4
D.J. Jackson,Guard,72.0,184.0,Oral Roberts,2014,2,66.0,25.0,4.7,1.8,2.8,0.8,0.0,1.5,33.9,34.6,82.8,43.1,9.3,2.5
D.J. Jackson,Forward,80.0,203.0,New Mexico State,1994,2,64.0,,8.4,4.3,1.1,0.7,0.3,,37.8,35.2,63.6,47.0,,
Damon Jackson,Guard,76.0,193.0,Fresno State,2003,3,87.0,,10.1,3.6,1.1,1.0,0.1,,38.7,35.1,72.7,50.4,,5.1
Dana Jackson,Forward,80.0,203.0,Minnesota,1993,3,92.0,18.0,6.2,3.8,1.1,0.5,0.4,1.7,46.8,,60.5,46.9,,
Dana Jackson,Forward,80.0,203.0,San Diego State,1989,1,28.0,12.6,2.5,3.0,0.7,0.3,0.3,0.8,42.6,,39.4,42.6,,
Danny Jackson,School: New Hampshire,,,,1988,1,2.0,1.5,0.5,,,0.0,0.0,0.0,,,50.0,,,
Danny Jackson,Guard,72.0,183.0,Appalachian State,1980,2,57.0,0.0,3.7,2.5,1.9,0.6,0.0,1.4,42.2,,70.0,,,
Dante Jackson,Guard,77.0,195.0,Xavier,2010,3,137.0,30.3,5.8,2.7,1.9,1.1,0.1,1.4,37.1,35.6,71.7,49.7,,8.5
Darnell Jackson,Forward,81.0,253.0,Kansas,2007,3,125.0,16.6,6.8,4.9,0.5,0.5,0.4,1.0,58.0,33.3,68.5,58.2,,11.9
Darnell Jackson,Guard,75.0,215.0,Louisiana-Lafayette,2012,1,26.0,12.5,2.5,2.5,0.5,0.5,0.1,0.7,37.5,31.6,52.4,42.2,9.6,0.6
Darrel Jackson,School: Arkansas State,,,,2007,1,15.0,,1.9,0.8,0.7,0.3,0.0,,47.8,60.0,50.0,54.3,,0.2
Darrell Jackson,Forward,78.0,198.0,James Madison,1984,3,110.0,20.1,5.7,3.9,0.6,0.9,0.1,1.4,55.4,,57.9,,,
Darrell Jackson,Forward,78.0,198.0,Dayton,1981,2,29.0,3.6,1.0,1.0,0.2,0.0,0.0,0.5,41.7,,,,,
Darrick Jackson,Guard,70.0,178.0,Hartford,1999,3,107.0,,9.3,2.6,2.2,1.4,0.0,,35.3,34.3,79.8,44.5,,5.0
Darris Jackson,Forward,78.0,198.0,South Carolina State,2006,2,16.0,,0.4,0.2,0.1,0.0,0.0,,30.0,0.0,0.0,30.0,,-0.1
