player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Ramon Eaton,Forward,80.0,225.0,  Schools: Pepperdine and North Carolina Central,2014,2,41.0,6.1,2.2,2.0,0.2,0.3,0.0,0.4,33.7,0.0,68.2,33.7,6.3,0.1
Scott Eaton,Forward,75.0,190.0,Oregon State,1966,3,77.0,,6.0,2.8,,,,,44.6,,64.8,,,
Steve Eaton,Guard,75.0,190.0,Western Kentucky,1972,3,35.0,,1.5,0.9,0.6,,,,38.8,,44.1,,,
Valoy Eaton,Forward,74.0,188.0,BYU,1960,3,59.0,,4.4,2.0,,,,,39.7,,49.2,,,
_ Eaton,6-3 (190cm) ,,,,1967,1,11.0,,1.7,1.3,,,,,25.8,,60.0,,,
Anthony Eaves,Guard,74.0,160.0,Chicago State,2017,2,55.0,14.7,5.1,1.8,1.1,0.5,0.1,1.2,37.2,33.8,82.6,45.7,10.5,0.3
Ben Eaves,Forward,79.0,225.0,  Schools: UConn and Rhode Island,2010,3,98.0,10.9,2.9,1.9,0.2,0.1,0.2,0.4,36.2,32.6,73.9,44.9,,2.2
Eric Eaves,Guard,75.0,185.0,South Carolina State,2017,2,65.0,29.0,17.0,3.4,2.2,0.7,0.3,2.1,49.3,33.7,73.1,53.3,23.0,6.4
Frank Eaves,Guard,74.0,175.0,Appalachian State,2015,3,96.0,24.9,12.6,2.9,1.4,0.8,0.0,1.7,37.3,35.0,80.1,45.8,17.2,6.6
Jaiveon Eaves,Guard,74.0,200.0,Evansville,2017,1,24.0,9.7,3.0,1.7,0.6,0.1,0.0,0.5,31.3,23.8,57.9,37.5,7.5,0.1
Jerry Eaves,Guard,76.0,180.0,Louisville,1981,3,129.0,25.4,9.7,1.8,2.6,1.0,0.0,2.3,50.5,,71.4,,,
Larry Eaves,School: Ball State,,,,1974,1,3.0,,,1.7,,,,,,,,,,
Ransom Eaves,Guard,75.0,190.0,Seton Hall,1985,2,56.0,25.0,9.3,2.4,2.0,0.8,0.0,2.5,42.2,,81.3,,,
James Eayrs,Forward,79.0,201.0,Milwaukee,2010,2,65.0,27.2,11.9,5.6,1.5,0.8,0.4,1.6,41.3,33.5,83.2,48.7,,6.3
Devin Ebanks,Forward,81.0,206.0,West Virginia,2010,2,69.0,34.1,11.2,7.9,2.6,0.9,0.7,2.1,46.3,11.4,73.6,47.0,,9.8
Kevin Ebar,School: Seattle,,,,1972,1,4.0,,0.5,0.5,0.2,,,,16.7,,,,,
Greg Ebben,Guard,76.0,193.0,Milwaukee,1992,1,5.0,8.8,4.2,1.4,0.6,0.2,0.0,0.6,33.3,41.7,100.0,47.2,,
Friedrich Ebede,Guard,78.0,198.0,Penn,2005,3,69.0,,2.9,2.1,0.6,0.4,0.1,,46.3,33.3,63.5,51.4,,2.5
Bill Ebel,6-4 (193cm) ,,,,1952,2,52.0,,8.3,8.4,0.8,,,,31.0,,54.0,,,
Chris Ebel,Center,80.0,203.0,Rutgers,1971,2,21.0,,1.3,1.4,,,,,50.0,,,,,
Rene Ebeltjes,Center,83.0,211.0,Fresno State,1989,3,86.0,24.0,5.2,4.2,0.9,0.5,0.7,1.8,42.4,,56.0,42.4,,
Al Eberhard,Forward,78.0,198.0,Missouri,1974,3,80.0,,16.8,10.1,,,,,49.6,,79.9,,,
Dave Eberhard,Forward,76.0,193.0,Saint Mary's (CA),1966,1,17.0,,4.1,1.8,,,,,50.0,,68.6,,,
Jeff Eberhard,Forward,,,,1981,1,4.0,4.5,0.5,1.2,,0.0,0.0,,20.0,,,,,
Joe Eberhard,Forward,77.0,196.0,UC-Irvine,2009,1,4.0,,0.8,0.8,0.0,0.3,0.0,0.3,25.0,50.0,,37.5,,0.0
Joe Eberhard,Guard,78.0,210.0,Sacramento State,2013,2,57.0,33.9,9.0,5.5,1.4,0.6,0.2,1.2,45.0,42.1,75.7,54.6,13.6,4.6
Ron Eberhard,Guard,,,,1964,1,10.0,,1.8,0.7,,,,,37.5,,,,,
_ Eberhard,School: Evansville,,,,1965,1,,,,,,,,,,,,,,
Barry Eberhardt,Forward,79.0,201.0,Saint Louis,2009,2,62.0,,6.4,4.2,0.7,0.3,0.2,1.2,53.0,30.0,62.9,54.9,,3.9
Sheldon Eberhardt,Guard,77.0,185.0,Elon,2017,2,32.0,12.1,3.3,1.8,1.2,0.4,0.2,0.7,45.6,32.1,46.2,55.0,12.9,1.0
Mike Eberle,Guard,72.0,183.0,Wyoming,1968,3,82.0,,13.2,2.6,,,,,44.0,,70.4,,,
Steve Eberle,Guard,72.0,183.0,Wyoming,1970,2,36.0,,5.1,0.9,,,,,41.3,,66.1,,,
Steve Eberle,Forward,,,,1962,1,7.0,,1.1,1.0,,,,,27.3,,66.7,,,
Tim Eberle,School: Canisius,,,,1976,1,3.0,,0.7,1.3,,,,,,,100.0,,,
Steve Eberly,Center,77.0,196.0,Boston University,1963,1,2.0,,2.0,2.0,,,,,25.0,,,,,
David Ebershoff,Center,79.0,201.0,North Texas,1963,2,28.0,,6.5,3.8,,,,,46.0,,57.0,,,
Henry Ebershoff,Guard,73.0,185.0,Purdue,1967,3,,,,,,,,,,,,,,
Chris Ebersole,School: Stanford,,,,2010,1,6.0,2.0,0.3,0.2,0.3,0.0,0.0,0.2,50.0,,,50.0,10.3,0.0
James Ebert,Guard,74.0,188.0,Wyoming,2006,2,51.0,,1.6,0.5,0.5,0.1,0.0,,26.7,22.0,77.8,33.9,,-0.2
Paul Ebert,Center,76.0,193.0,Ohio State,1954,3,66.0,,21.8,,,,,,38.8,,61.9,,,
Tony Eberts,6-6 (198cm) ,,,,1960,1,2.0,,,0.5,,,,,,,,,,
Eric Eberz,Forward,79.0,201.0,Villanova,1995,3,120.0,31.7,11.6,3.6,1.3,0.7,0.2,1.6,44.4,38.4,78.4,54.5,,
Steve Ebey,Forward,76.0,193.0,Pepperdine,1968,2,50.0,,19.7,8.3,,,,,47.9,,79.7,,,
_ Ebey,School: Pepperdine,,,,1966,1,,,,,,,,,,,,,,
Jason Ebie,Guard,73.0,185.0,Texas Christian,2009,3,83.0,,4.0,2.0,2.5,1.2,0.0,1.9,37.2,29.8,64.7,41.9,,2.6
Enouma Ebinum,Forward,81.0,210.0,Navy,2014,1,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,-6.8,0.0
Bob Ebker,Forward,76.0,193.0,Tulane,1957,1,17.0,,2.1,2.3,,,,,21.1,,65.2,,,
Ben Eblen,Guard,73.0,185.0,  Schools: Alabama and North Carolina-Wilmington,2012,3,125.0,21.4,1.2,1.1,1.2,0.9,0.3,1.3,35.5,12.5,37.5,36.6,5.6,0.9
Paul Eblen,6-5 (196cm) ,,,,1956,2,24.0,,1.6,,,,,,27.5,,68.8,,,
Bill Eblin,Forward,76.0,193.0,UCLA,1957,2,41.0,,2.2,1.7,,,,,32.7,,69.4,,,
