player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Marcus Iverson,Forward,75.0,190,,Nevada,1994,1,28.0,,3.0,2.0,0.9,0.9,0.1,,59.2,50.0,65.0,60.2,,
Milt Iverson,Forward,72.0,183,,Stanford,1949,2,,,,,,,,,,,,,,
_ Iverson,,,,,Davidson,1948,1,,,,,,,,,,,,,,
Darryl Ivery,Forward,78.0,198,,Chattanooga,1987,3,74.0,,8.2,6.4,1.4,0.7,0.3,,52.3,,72.7,,,
Kavante Ivery,Guard,75.0,190,,Charleston Southern,1994,1,11.0,,2.0,0.7,0.3,0.6,0.0,,36.8,18.2,75.0,42.1,,
Thai Ivery,Guard,74.0,188,,Nevada,1986,1,2.0,,1.0,0.5,0.5,,,,,,100.0,,,
Willie Ivery,Guard,76.0,193,,Jacksonville,1992,4,69.0,,2.4,1.2,1.2,0.5,0.2,,31.4,26.9,51.7,35.1,,
Kealen Ives,Guard,69.0,165,,Rider,2016,1,32.0,18.2,4.8,1.8,1.9,0.7,0.0,1.3,32.0,34.8,77.8,39.8,9.1,0.7
Bobby Iveson,Forward,78.0,198,,North Texas,1973,1,25.0,,15.3,5.7,1.2,,,,51.4,,72.8,,,
Mike Ivester,Center,81.0,206,,Saint Louis,1990,2,62.0,,2.4,1.9,0.2,0.1,0.2,,51.8,,66.7,51.8,,
Bill Ivey,,,,,Utah,1965,1,18.0,,4.7,3.3,,,,,38.4,,45.0,,,
Bryant Ivey,Forward,73.0,185,,Alabama,1952,3,65.0,,9.7,,,,,,35.2,,53.2,,,
Chuckie Ivey,Guard,74.0,188,,Coppin State,2006,1,14.0,,1.4,0.6,0.5,0.6,0.0,,14.7,9.1,77.8,17.6,,-0.4
Cleveland Ivey,Forward,76.0,193,,Northern Illinois,1972,3,72.0,,12.9,6.1,,,,,44.5,,70.7,,,
Danny Ivey,Forward,,,,Texas Tech,1977,2,16.0,,2.7,2.6,,,,,,,75.0,,,
Isaiah Ivey,Guard,74.0,190,Scott County HS,Gardner-Webb,2016,4,121.0,15.6,4.7,2.0,0.7,0.4,0.2,0.5,37.7,35.1,80.3,46.4,12.5,4.4
Jason Ivey,Forward,79.0,201,,Temple,1996,4,126.0,,5.0,4.5,0.5,0.6,0.5,,42.5,39.2,50.6,44.2,,
Jeb Ivey,Guard,74.0,188,,Portland State,2003,2,55.0,,13.7,3.1,2.9,0.9,0.0,,39.7,39.0,93.7,50.6,,3.2
Jimond Ivey,Guard,76.0,185,Glenville High School,Akron,2017,2,68.0,19.5,6.6,3.8,1.4,0.7,0.2,1.0,49.4,31.5,72.1,55.5,17.3,4.8
Marty Ivey,,,,,Rice,1967,1,24.0,,8.0,3.7,,,,,43.9,,77.5,,,
Robert Ivey,Guard,75.0,190,,South Carolina State,1972,1,16.0,,4.6,,,,,,40.3,,64.7,,,
Royal Ivey,Guard,75.0,200,,Texas,2004,4,133.0,24.7,7.8,3.1,2.3,0.9,0.2,,45.5,33.8,70.9,48.8,,10.0
Tom Ivey,Center,80.0,203,,Boston University,1986,4,119.0,22.1,6.8,5.8,0.7,0.3,0.5,1.3,46.9,,65.1,,,
_ Ivey,,,,,Rice,1966,1,,,,,,,,,,,,,,
_ Ivey,Forward,76.0,193,,Rice,1965,1,24.0,,8.3,4.5,,,,,33.3,,70.2,,,
Kyle Ivey-Jones,Forward,79.0,201,,Rhode Island,1994,3,70.0,,7.6,2.9,0.6,0.6,0.2,,52.3,21.7,74.9,53.0,,
J.T. Ivie,Center,73.0,208,,Tulsa,2001,1,2.0,,1.0,0.5,0.0,0.0,0.0,,50.0,,,50.0,,0.0
Paolo Ivis,Forward,79.0,235,,Loyola (MD),2011,2,32.0,2.9,0.3,0.4,0.0,0.0,0.2,0.0,26.7,,60.0,26.7,6.0,0.1
Ron Ivkovich,,,,,Cornell,1961,2,47.0,35.7,6.8,2.8,3.0,,,,37.2,,70.5,,,
Walter Ivkovich,Center,78.0,198,,Virginia Military Institute,1970,3,,,,,,,,,,,,,,
Anthony Ivory,Center,73.0,208,,Temple,2007,2,18.0,,1.3,0.8,0.0,0.2,0.2,,47.4,,85.7,47.4,,0.3
George Ivory,Guard,72.0,183,,Mississippi Valley State,1985,2,115.0,5.7,14.6,2.3,,0.5,,1.1,44.3,,74.1,,,
Jacob Ivory,Guard,69.0,165,Murrah,Middle Tennessee,2016,2,38.0,13.8,3.6,1.2,1.4,0.4,0.0,1.2,35.8,11.8,83.3,36.8,9.3,0.9
Joe Ivory,Center,79.0,201,,Louisiana Tech,1980,2,52.0,,16.1,6.5,,2.0,1.1,,51.2,,68.6,,,
Josh Ivory,Guard,74.0,200,Peabody Magnet,Cleveland State and Towson,2016,3,85.0,9.3,1.2,0.7,0.7,0.2,0.0,0.6,27.2,30.3,37.5,39.2,2.8,-0.1
Kirkland Ivory,Center,78.0,198,,Idaho State,1990,1,26.0,,2.7,2.8,0.7,0.3,0.3,,58.5,,33.3,58.5,,
Preston Ivory,Guard,74.0,188,,UTSA,1991,3,86.0,,8.5,3.5,3.1,1.7,0.1,,49.9,29.6,73.1,51.4,,
Terrell Ivory,Guard,73.0,185,,Davidson,2004,4,66.0,,2.6,1.2,1.3,0.6,0.0,,44.9,25.0,68.4,47.2,,1.4
Titus Ivory,Guard,76.0,193,,Penn State,2000,4,129.0,,10.6,3.8,3.4,1.7,0.3,,41.2,35.9,83.6,51.4,,11.7
Tre' Ivory,Guard,61.0,175,Trinity,Austin Peay,2017,3,80.0,8.9,1.2,0.6,0.9,0.3,0.0,0.4,32.0,32.1,48.1,36.5,4.9,0.0
Troy Ivory,Guard,73.0,185,,Chicago State,1996,1,27.0,,12.2,2.9,2.3,1.5,0.0,,40.5,39.8,67.3,54.0,,1.1
Willie Ivory,Guard,76.0,193,,Austin Peay,1999,3,85.0,,3.7,2.1,1.0,0.7,0.3,,35.6,28.2,58.8,40.4,,1.1
Andre Ivy,Forward,77.0,196,,Oklahoma State,1986,1,28.0,,9.5,5.4,1.4,1.5,0.7,,54.7,,61.4,,,
Hercle Ivy,Guard,75.0,190,,Iowa State,1976,4,79.0,,22.2,,,,,,44.5,,75.8,,,
James Ivy,Guard,77.0,196,,Ole Miss,1980,2,25.0,,3.0,1.2,1.0,,,,34.8,,73.0,,,
Marques Ivy,Forward,78.0,198,,South Alabama,2003,2,50.0,,4.8,2.8,0.5,0.8,0.0,,39.8,18.5,72.6,40.9,,0.5
Moraye Ivy,Forward,77.0,196,,Tennessee State,2008,2,54.0,,5.2,2.7,1.1,0.9,0.2,0.4,33.3,27.3,67.8,39.6,,0.7
Robert Ivy,Guard,76.0,193,,UTSA,2004,2,39.0,,3.2,1.9,0.3,0.5,0.2,,37.2,20.9,60.0,40.9,,0.2
Sam Ivy,Forward,79.0,201,,Wake Forest,1990,4,111.0,,14.0,6.3,0.8,1.0,0.5,,54.5,,72.1,54.5,,
Ty Ivy,,,,,DePaul,1995,1,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,
Ron Iwema,,,,,Butler,1965,2,41.0,,9.6,5.3,,,,,49.0,,76.3,,,
Wesley Iwundu,Forward,79.0,205,Westfield HS,Kansas State,2017,4,132.0,28.2,9.5,4.7,2.8,0.9,0.4,2.1,46.3,33.8,68.9,49.1,15.5,10.6
Otas Iyekekpolor,Forward,80.0,220,Lillian Osborne,Central Arkansas,2016,2,24.0,6.2,0.8,0.7,0.1,0.0,0.3,0.5,31.3,40.0,58.3,37.5,,-0.2
Otas Iyekekpolor,Forward,80.0,220,Lillian Osborne HIgh School,Central Arkansas,2017,1,24.0,6.8,1.3,1.2,0.1,0.1,0.1,0.1,40.0,,61.1,40.0,6.6,0.1
Glen Izevbigie,Center,73.0,208,,Savannah State,2010,2,53.0,9.3,1.3,1.2,0.1,0.1,0.2,0.7,40.3,,41.2,40.3,,0.1
Osa Izevbuwa,Guard,75.0,230,McKee,NJIT,2017,3,90.0,12.8,3.6,1.4,0.5,0.4,0.0,0.7,37.3,32.7,65.4,45.9,8.5,1.2
Cedric Izilein,Center,73.0,208,,UMBC,1990,3,55.0,,1.3,1.6,0.2,0.1,0.7,,28.8,,41.4,,,
Derric Izilein,,,,,Florida A&M,1988,1,6.0,,1.3,0.5,0.2,0.5,,,50.0,,33.3,,,
Derrick Izilein,Forward,,,,U.S. International,1991,1,16.0,,0.8,1.9,0.0,0.0,0.1,,36.4,,33.3,36.4,,
Chuck Izor,Forward,74.0,188,,Dayton,1964,3,63.0,,6.0,2.9,,,,,45.1,,81.1,,,
Ebuka Izundu,Center,73.0,205,Victory Christian Center School (NC),Miami (FL),2017,2,46.0,10.8,3.7,2.5,0.2,0.2,0.6,0.7,55.7,,67.2,55.7,18.0,1.8
Valentine Izundu,Center,73.0,215,Lamar Consolidated,"Houston, Washington State and San Diego State",2017,4,77.0,16.9,2.6,2.4,0.2,0.2,1.8,0.5,64.6,,40.5,64.6,14.6,2.8
Kenny Izzo,Forward,81.0,206,,Georgetown,2007,4,27.0,,0.1,0.1,0.1,0.0,0.0,,14.3,0.0,50.0,14.3,,-0.1
Mario Izzo,Center,73.0,211,,Michigan State,1988,3,48.0,,0.6,0.9,,0.0,0.1,,45.5,,,,,
J Izzolo,,,,,Hofstra,1987,1,,,,,,,,,,,,,,
